レース馬番ID,レースID,レース日付,開催回数,競馬場コード,競馬場名,開催日数,競争条件,レース記号/[抽],レース記号/(馬齢),レース記号/牝,レース記号/(父),レース記号/(別定),レース記号/(混),レース記号/(ハンデ),レース記号/(抽),レース記号/(市),レース記号/(定量),レース記号/牡,レース記号/関東配布馬,レース記号/(指),レース記号/関西配布馬,レース記号/九州産馬,レース記号/見習騎手,レース記号/せん,レース記号/(国際),レース記号/[指],レース記号/(特指),レース番号,重賞回次,レース名,リステッド・重賞競走,障害区分,芝・ダート区分,芝・ダート区分2,右左回り・直線区分,内・外・襷区分,距離(m),天候,馬場状態1,馬場状態2,発走時刻,着順,着順注記,枠番,馬番,馬名,性別,馬齢,斤量,騎手,タイム,着差,1コーナー,2コーナー,3コーナー,4コーナー,上り,単勝,人気,馬体重,場体重増減,東西・外国・地方区分,調教師,馬主,賞金(万円)
19860201030603,198602010306,1986-08-09,1,2,函館,3,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,6,,4歳以上400万下,,,芝,,右,,1700,晴,良,,14:05,9.0,,3,3,ヨネミクニ,牡,4,55.0,田面木博,1:44.5,クビ,7.0,8.0,8.0,9.0,37.1,20.4,9.0,434.0,-4.0,東,伊藤竹男,田所国丈,
19860201030607,198602010306,1986-08-09,1,2,函館,3,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,6,,4歳以上400万下,,,芝,,右,,1700,晴,良,,14:05,10.0,,7,7,ミヤコエクラ,牡,6,57.0,杉浦宏昭,1:44.5,アタマ,7.0,8.0,10.0,9.0,36.7,9.0,4.0,550.0,44.0,東,二本柳俊,都築政市,
19860201030704,198602010307,1986-08-09,1,2,函館,3,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,7,,4歳以上400万下,,,ダート,,右,,1000,晴,良,,14:40,1.0,,4,4,アグレッション,牝,5,55.0,柴田政人,0:59.0,,,,1.0,1.0,36.2,2.3,1.0,448.0,0.0,東,高松邦男,藤原牧場,510.0
19860201030711,198602010307,1986-08-09,1,2,函館,3,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,7,,4歳以上400万下,,,ダート,,右,,1000,晴,良,,14:40,2.0,,8,11,ニシノダンディーズ,牝,4,53.0,田所秀孝,1:00.8,大,,,7.0,5.0,37.2,13.3,5.0,394.0,-6.0,西,田所秀雄,西山正行,200.0
19860201030708,198602010307,1986-08-09,1,2,函館,3,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,7,,4歳以上400万下,,,ダート,,右,,1000,晴,良,,14:40,3.0,,6,8,キタイシクィーン,牝,4,53.0,津曲浩二,1:00.9,1/2,,,2.0,2.0,37.9,33.0,9.0,448.0,4.0,東,藤原敏文,石井種太郎,130.0
19860201030709,198602010307,1986-08-09,1,2,函館,3,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,7,,4歳以上400万下,,,ダート,,右,,1000,晴,良,,14:40,4.0,,7,9,トウコウスマーナ,牝,4,52.0,中舘英二,1:01.0,クビ,,,2.0,3.0,37.9,38.2,10.0,410.0,6.0,東,加藤修甫,渡辺喜八郎,77.0
19860201030701,198602010307,1986-08-09,1,2,函館,3,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,7,,4歳以上400万下,,,ダート,,右,,1000,晴,良,,14:40,5.0,,1,1,ケイアイレディ,牝,5,55.0,佐藤正雄,1:01.4,2.1/2,,,4.0,3.0,38.1,24.6,8.0,460.0,0.0,西,鹿戸明,ケイアイホース,51.0
19860201030705,198602010307,1986-08-09,1,2,函館,3,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,7,,4歳以上400万下,,,ダート,,右,,1000,晴,良,,14:40,6.0,,5,5,オカノアイバー,牝,5,53.0,松永幹夫,1:01.8,2.1/2,,,8.0,8.0,37.8,16.8,7.0,438.0,0.0,西,武田博,岡崎貞夫,
19860201030710,198602010307,1986-08-09,1,2,函館,3,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,7,,4歳以上400万下,,,ダート,,右,,1000,晴,良,,14:40,7.0,,7,10,クイックガール,牝,6,52.0,横山典弘,1:01.9,1/2,,,4.0,5.0,38.5,5.4,3.0,460.0,10.0,東,和田正道,和田正輔,
19860201030712,198602010307,1986-08-09,1,2,函館,3,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,7,,4歳以上400万下,,,ダート,,右,,1000,晴,良,,14:40,8.0,,8,12,コクサイジャガー,牡,4,55.0,石神富士,1:02.0,クビ,,,11.0,11.0,37.8,44.4,11.0,460.0,-6.0,東,元石正雄,鮫川三千男,
19860201030706,198602010307,1986-08-09,1,2,函館,3,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,7,,4歳以上400万下,,,ダート,,右,,1000,晴,良,,14:40,9.0,,5,6,マツトルネード,牝,4,53.0,郷原洋行,1:02.0,ハナ,,,12.0,11.0,37.5,50.6,12.0,482.0,-8.0,東,坂本栄三,松井健一,
19860201030702,198602010307,1986-08-09,1,2,函館,3,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,7,,4歳以上400万下,,,ダート,,右,,1000,晴,良,,14:40,10.0,,2,2,イノセントガール,牝,4,53.0,加藤和宏,1:02.0,アタマ,,,8.0,8.0,38.0,8.4,4.0,476.0,20.0,東,二本柳俊,大橋克巳,
19860201030703,198602010307,1986-08-09,1,2,函館,3,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,7,,4歳以上400万下,,,ダート,,右,,1000,晴,良,,14:40,11.0,,3,3,トナミホーザン,牝,4,50.0,森勝義,1:02.3,1.3/4,,,8.0,8.0,38.3,15.6,6.0,442.0,-6.0,東,久恒久夫,砺波寿,
19860201030707,198602010307,1986-08-09,1,2,函館,3,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,7,,4歳以上400万下,,,ダート,,右,,1000,晴,良,,14:40,12.0,,6,7,ボールドピリカ,牝,5,55.0,南田美知,1:02.6,2,,,4.0,7.0,39.3,3.8,2.0,460.0,4.0,東,中野隆良,森滋,
19860201030808,198602010308,1986-08-09,1,2,函館,3,4歳以上400万下,,,,,(別定),,,,,,,,,,,,,,,,8,,噴火湾特別 ,,,芝,,右,,1200,晴,良,,15:15,1.0,,8,8,マエコウプリンセス,牝,5,55.0,楠孝志,1:10.2,,,,2.0,2.0,36.0,5.5,3.0,472.0,8.0,西,吉田三郎,マエコウファーム,690.0
19860201030803,198602010308,1986-08-09,1,2,函館,3,4歳以上400万下,,,,,(別定),,,,,,,,,,,,,,,,8,,噴火湾特別 ,,,芝,,右,,1200,晴,良,,15:15,2.0,,3,3,ダッシュターフ,牡,4,55.0,伊藤正徳,1:10.3,3/4,,,1.0,1.0,36.2,11.4,5.0,496.0,6.0,東,尾形充弘,佐藤重治,280.0
19860201030805,198602010308,1986-08-09,1,2,函館,3,4歳以上400万下,,,,,(別定),,,,,,,,,,,,,,,,8,,噴火湾特別 ,,,芝,,右,,1200,晴,良,,15:15,3.0,,5,5,エプソムジュピター,牝,5,55.0,郷原洋行,1:10.8,3,,,5.0,3.0,36.4,5.1,2.0,452.0,12.0,東,佐々木猛,ジャパン・ホースマン・クラブ,170.0
19860201030806,198602010308,1986-08-09,1,2,函館,3,4歳以上400万下,,,,,(別定),,,,,,,,,,,,,,,,8,,噴火湾特別 ,,,芝,,右,,1200,晴,良,,15:15,4.0,,6,6,オーゴンカザン,牡,6,57.0,猿橋重利,1:10.8,アタマ,,,2.0,3.0,36.5,1.5,1.0,458.0,-4.0,西,田中良平,岩切博盛,100.0
19860201030807,198602010308,1986-08-09,1,2,函館,3,4歳以上400万下,,,,,(別定),,,,,,,,,,,,,,,,8,,噴火湾特別 ,,,芝,,右,,1200,晴,良,,15:15,5.0,,7,7,モンテリヨン,牝,4,53.0,中舘英二,1:10.9,クビ,,,6.0,3.0,36.3,15.3,6.0,430.0,14.0,東,松山吉三,毛利喜久,69.0
19860201030801,198602010308,1986-08-09,1,2,函館,3,4歳以上400万下,,,,,(別定),,,,,,,,,,,,,,,,8,,噴火湾特別 ,,,芝,,右,,1200,晴,良,,15:15,6.0,,1,1,カールビオンディ,牡,4,55.0,菅原隆明,1:11.0,3/4,,,8.0,8.0,36.1,28.3,7.0,440.0,-8.0,東,西塚十勝,加納彰一,
19860201030804,198602010308,1986-08-09,1,2,函館,3,4歳以上400万下,,,,,(別定),,,,,,,,,,,,,,,,8,,噴火湾特別 ,,,芝,,右,,1200,晴,良,,15:15,7.0,,4,4,カルストンアリジェ,牝,5,55.0,国兼正浩,1:11.2,1,,,6.0,7.0,36.6,129.0,8.0,430.0,0.0,西,大根田裕,清水貞光,
19860201030802,198602010308,1986-08-09,1,2,函館,3,4歳以上400万下,,,,,(別定),,,,,,,,,,,,,,,,8,,噴火湾特別 ,,,芝,,右,,1200,晴,良,,15:15,8.0,,2,2,リンドクラウン,牡,4,55.0,村本善之,1:11.4,1.1/2,,,2.0,3.0,37.3,9.9,4.0,470.0,-2.0,西,吉岡八郎,デルマークラブ,
19860201030908,198602010309,1986-08-09,1,2,函館,3,4歳以上900万下,,,,,(別定),(混),,,,,,,,,,,,,,,9,,五稜郭特別 ,,,芝,,右,,2000,晴,良,,15:50,1.0,,8,8,ハイトップクイン,牝,7,54.0,菅原隆明,2:01.4,,3.0,3.0,2.0,2.0,36.1,33.9,8.0,472.0,-6.0,東,西塚十勝,名駿,890.0
19860201030901,198602010309,1986-08-09,1,2,函館,3,4歳以上900万下,,,,,(別定),(混),,,,,,,,,,,,,,,9,,五稜郭特別 ,,,芝,,右,,2000,晴,良,,15:50,2.0,,1,1,ドクターリバテイ,牡,6,57.0,柴田政人,2:01.4,クビ,4.0,3.0,5.0,2.0,35.9,6.0,4.0,472.0,2.0,東,矢野進,松岡悟,360.0
19860201030906,198602010309,1986-08-09,1,2,函館,3,4歳以上900万下,,,,,(別定),(混),,,,,,,,,,,,,,,9,,五稜郭特別 ,,,芝,,右,,2000,晴,良,,15:50,3.0,,6,6,アローアイアン,牡,5,57.0,秋山忠一,2:01.9,3,4.0,3.0,2.0,2.0,36.5,3.8,2.0,456.0,4.0,西,小野幸治,角田哲男,220.0
19860201030903,198602010309,1986-08-09,1,2,函館,3,4歳以上900万下,,,,,(別定),(混),,,,,,,,,,,,,,,9,,五稜郭特別 ,,,芝,,右,,2000,晴,良,,15:50,4.0,,3,3,ハギノビジョウフ,牡,4,55.0,伊藤清章,2:02.1,1.1/4,8.0,6.0,5.0,6.0,36.5,3.5,1.0,472.0,-6.0,西,伊藤修司,日隈広吉,130.0
19860201030902,198602010309,1986-08-09,1,2,函館,3,4歳以上900万下,,,,,(別定),(混),,,,,,,,,,,,,,,9,,五稜郭特別 ,,,芝,,右,,2000,晴,良,,15:50,5.0,,2,2,ウラカワクォリティ,牝,7,54.0,飯田明弘,2:02.4,1.3/4,6.0,6.0,5.0,7.0,36.8,11.9,7.0,460.0,2.0,西,須貝彦三,谷川牧場,89.0
19860201030905,198602010309,1986-08-09,1,2,函館,3,4歳以上900万下,,,,,(別定),(混),,,,,,,,,,,,,,,9,,五稜郭特別 ,,,芝,,右,,2000,晴,良,,15:50,6.0,,5,5,メジロルパン,牡,6,57.0,蓑田早人,2:02.4,ハナ,1.0,1.0,1.0,1.0,37.3,6.0,5.0,500.0,-6.0,東,保田隆芳,メジロ商事,
19860201030904,198602010309,1986-08-09,1,2,函館,3,4歳以上900万下,,,,,(別定),(混),,,,,,,,,,,,,,,9,,五稜郭特別 ,,,芝,,右,,2000,晴,良,,15:50,7.0,,4,4,ミデオンルビー,牝,4,53.0,鹿戸雄一,2:03.4,6,6.0,6.0,5.0,7.0,37.7,7.0,6.0,472.0,14.0,東,久保田金,佐藤フジエ,
19860201030907,198602010309,1986-08-09,1,2,函館,3,4歳以上900万下,,,,,(別定),(混),,,,,,,,,,,,,,,9,,五稜郭特別 ,,,芝,,右,,2000,晴,良,,15:50,8.0,,7,7,インターカオル,牡,4,55.0,猿橋重利,2:04.1,4,2.0,2.0,2.0,2.0,38.8,4.9,3.0,490.0,0.0,西,清田十一,渡辺典六,
19860201031007,198602010310,1986-08-09,1,2,函館,3,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,10,,4歳以上400万下,,,芝,,右,,1700,晴,良,,16:20,1.0,,7,7,ケープポイント,牡,4,55.0,柏崎正次,1:42.0,,3.0,1.0,1.0,1.0,37.0,1.7,1.0,482.0,6.0,東,奥平真治,ハイランド牧場,510.0
19860201031010,198602010310,1986-08-09,1,2,函館,3,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,10,,4歳以上400万下,,,芝,,右,,1700,晴,良,,16:20,2.0,,8,10,ダイナサプライズ,牡,4,55.0,柴田政人,1:43.2,7,4.0,4.0,4.0,3.0,37.1,3.6,2.0,500.0,4.0,東,矢野進,吉田照哉,200.0
19860201031008,198602010310,1986-08-09,1,2,函館,3,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,10,,4歳以上400万下,,,芝,,右,,1700,晴,良,,16:20,3.0,,7,8,サンケイダイヤ,牡,5,57.0,鹿戸雄一,1:43.3,クビ,6.0,6.0,7.0,4.0,37.2,16.2,6.0,450.0,0.0,東,久保田金,三恵サービス,130.0
19860201031004,198602010310,1986-08-09,1,2,函館,3,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,10,,4歳以上400万下,,,芝,,右,,1700,晴,良,,16:20,4.0,,4,4,メトロライテン,牝,4,53.0,田所秀孝,1:43.3,ハナ,2.0,3.0,2.0,2.0,37.5,8.8,3.0,452.0,4.0,西,田所秀雄,太田孝,77.0
19860201031006,198602010310,1986-08-09,1,2,函館,3,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,10,,4歳以上400万下,,,芝,,右,,1700,晴,良,,16:20,5.0,,6,6,キヨミラクル,牡,5,57.0,蓑田早人,1:44.3,6,9.0,9.0,8.0,7.0,37.4,16.2,5.0,490.0,-2.0,東,森安弘昭,清峯隆,51.0
19860201031003,198602010310,1986-08-09,1,2,函館,3,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,10,,4歳以上400万下,,,芝,,右,,1700,晴,良,,16:20,6.0,,3,3,ヤノホウリュウ,牡,5,54.0,谷中公一,1:44.6,1.3/4,7.0,6.0,6.0,7.0,38.2,27.8,9.0,454.0,8.0,東,阿部新生,矢野幸作,
19860201031005,198602010310,1986-08-09,1,2,函館,3,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,10,,4歳以上400万下,,,芝,,右,,1700,晴,良,,16:20,7.0,,5,5,クニノイメージ,牝,5,55.0,大塚栄三,1:45.5,5,5.0,4.0,4.0,6.0,39.3,25.6,8.0,478.0,4.0,東,森安弘昭,國分和衛,
19860201031001,198602010310,1986-08-09,1,2,函館,3,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,10,,4歳以上400万下,,,芝,,右,,1700,晴,良,,16:20,8.0,,1,1,ゲイリーロック,牡,7,56.0,佐藤正雄,1:45.9,2.1/2,1.0,2.0,2.0,5.0,40.0,11.7,4.0,478.0,-4.0,西,松田正弘,増川菊子,
19860201031002,198602010310,1986-08-09,1,2,函館,3,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,10,,4歳以上400万下,,,芝,,右,,1700,晴,良,,16:20,9.0,,2,2,ホクトダイセン,牡,4,55.0,南田美知,1:46.1,1.1/4,7.0,8.0,9.0,9.0,38.6,16.3,7.0,544.0,4.0,東,中野隆良,森滋,
19860201031009,198602010310,1986-08-09,1,2,函館,3,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,10,,4歳以上400万下,,,芝,,右,,1700,晴,良,,16:20,,取,8,9,ゴールドパワー,牡,5,57.0,武永祥,,,,,,,,,,,,西,武平三,武勇,
19860201040109,198602010401,1986-08-10,1,2,函館,4,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳未勝利,,,芝,,右,,1700,曇,良,,11:05,1.0,,8,9,アイアンキョクセイ,牡,4,55.0,小谷内秀,1:44.0,,2.0,2.0,2.0,2.0,36.8,32.3,8.0,508.0,-2.0,西,坪憲章,角田哲男,390.0
19860201040103,198602010401,1986-08-10,1,2,函館,4,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳未勝利,,,芝,,右,,1700,曇,良,,11:05,2.0,,3,3,マチカネサガミ,牝,4,53.0,的場均,1:44.3,2,3.0,3.0,3.0,3.0,37.0,2.4,1.0,452.0,6.0,西,伊藤雄二,細川益男,160.0
19860201040108,198602010401,1986-08-10,1,2,函館,4,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳未勝利,,,芝,,右,,1700,曇,良,,11:05,3.0,,8,8,タイロス,牝,4,53.0,柴田政人,1:44.8,3,9.0,8.0,6.0,3.0,37.3,3.0,2.0,472.0,-2.0,西,増本豊,増本一男,98.0
19860201040102,198602010401,1986-08-10,1,2,函館,4,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳未勝利,,,芝,,右,,1700,曇,良,,11:05,4.0,,2,2,サンライズゴールド,牡,4,55.0,石神富士,1:45.0,1,6.0,8.0,8.0,6.0,37.3,8.1,4.0,416.0,-10.0,東,坂本栄三,下山彌壽男,59.0
19860201040106,198602010401,1986-08-10,1,2,函館,4,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳未勝利,,,芝,,右,,1700,曇,良,,11:05,5.0,,6,6,オギセントヘレナ,牝,4,52.0,中舘英二,1:45.0,アタマ,6.0,5.0,3.0,3.0,37.7,4.5,3.0,402.0,-4.0,東,加藤修甫,荻伏牧場レーシング・クラブ,39.0
19860201040101,198602010401,1986-08-10,1,2,函館,4,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳未勝利,,,芝,,右,,1700,曇,良,,11:05,6.0,,1,1,アローソシアル,牝,4,53.0,田面木博,1:45.1,3/4,1.0,1.0,1.0,1.0,38.1,10.2,5.0,480.0,14.0,東,新関力,矢野吉夫,
19860201040107,198602010401,1986-08-10,1,2,函館,4,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳未勝利,,,芝,,右,,1700,曇,良,,11:05,7.0,,7,7,インターカスガ,牝,4,52.0,田島裕和,1:45.7,3.1/2,6.0,5.0,6.0,6.0,38.2,20.1,6.0,434.0,26.0,西,福島勝,松岡正雄,
19860201040104,198602010401,1986-08-10,1,2,函館,4,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳未勝利,,,芝,,右,,1700,曇,良,,11:05,8.0,,4,4,シーローザ,牝,4,53.0,松田幸春,1:46.4,4,4.0,3.0,3.0,6.0,39.1,24.7,7.0,406.0,-6.0,西,戌亥信義,藤田宗平,
19860201040105,198602010401,1986-08-10,1,2,函館,4,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳未勝利,,,芝,,右,,1700,曇,良,,11:05,9.0,,5,5,ニシノファーラップ,牡,4,55.0,田所秀孝,1:48.5,大,4.0,5.0,9.0,9.0,40.7,65.5,9.0,470.0,0.0,西,田所秀雄,西山正行,
19860201040207,198602010402,1986-08-10,1,2,函館,4,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,2,,4歳未勝利,,,ダート,,右,,1000,曇,良,,11:35,1.0,,6,7,ハマナスレディ,牝,4,53.0,南田美知,0:59.9,,,,1.0,1.0,36.5,5.2,2.0,466.0,-2.0,東,中野隆良,坂田正一,390.0
19860201040208,198602010402,1986-08-10,1,2,函館,4,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,2,,4歳未勝利,,,ダート,,右,,1000,曇,良,,11:35,2.0,,6,8,ネニナール,牡,4,55.0,田面木博,1:00.6,4,,,2.0,2.0,37.1,1.4,1.0,538.0,-2.0,東,伊藤竹男,笠井行雄,160.0
19860201040205,198602010402,1986-08-10,1,2,函館,4,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,2,,4歳未勝利,,,ダート,,右,,1000,曇,良,,11:35,3.0,,5,5,ラッキープレゼント,牝,4,53.0,杉浦宏昭,1:01.1,3,,,3.0,3.0,37.2,6.8,3.0,496.0,4.0,東,二本柳俊,豊洋牧場,98.0
19860201040204,198602010402,1986-08-10,1,2,函館,4,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,2,,4歳未勝利,,,ダート,,右,,1000,曇,良,,11:35,4.0,,4,4,ヨツバノクローバー,牝,4,53.0,鹿戸雄一,1:01.1,アタマ,,,5.0,5.0,36.7,24.5,6.0,448.0,12.0,東,久保田金,信田実,59.0
19860201040203,198602010402,1986-08-10,1,2,函館,4,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,2,,4歳未勝利,,,ダート,,右,,1000,曇,良,,11:35,5.0,,3,3,ワードンプリンス,牡,4,53.0,柿元嘉和,1:01.9,5,,,8.0,7.0,37.0,48.9,8.0,506.0,-6.0,西,大沢真,井垣年春,39.0
19860201040209,198602010402,1986-08-10,1,2,函館,4,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,2,,4歳未勝利,,,ダート,,右,,1000,曇,良,,11:35,6.0,,7,9,ダイナデライト,牝,4,53.0,樋口弘,1:01.9,クビ,,,7.0,7.0,37.2,11.7,4.0,408.0,4.0,西,工藤嘉見,社台レースホース,
19860201040201,198602010402,1986-08-10,1,2,函館,4,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,2,,4歳未勝利,,,ダート,,右,,1000,曇,良,,11:35,7.0,,1,1,パプロクロミス,牝,4,51.0,松永幹夫,1:02.6,4,,,3.0,3.0,38.8,17.6,5.0,436.0,0.0,西,荻野光男,荻野猛夫,
19860201040210,198602010402,1986-08-10,1,2,函館,4,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,2,,4歳未勝利,,,ダート,,右,,1000,曇,良,,11:35,8.0,,7,10,シルバーイッキ,牡,4,52.0,横山典弘,1:02.6,ハナ,,,9.0,9.0,37.1,98.0,12.0,462.0,-4.0,東,大久保房,土岐定雄,
19860201040202,198602010402,1986-08-10,1,2,函館,4,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,2,,4歳未勝利,,,ダート,,右,,1000,曇,良,,11:35,9.0,,2,2,シーリーダー,牡,4,55.0,国兼正浩,1:02.9,1.3/4,,,5.0,6.0,38.5,77.3,10.0,442.0,2.0,西,戌亥信義,藤田宗平,
19860201040212,198602010402,1986-08-10,1,2,函館,4,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,2,,4歳未勝利,,,ダート,,右,,1000,曇,良,,11:35,10.0,,8,12,マルブツロケット,牡,4,53.0,山田和広,1:04.3,9,,,9.0,10.0,38.9,92.8,11.0,510.0,6.0,西,坪正直,大沢毅,
19860201040206,198602010402,1986-08-10,1,2,函館,4,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,2,,4歳未勝利,,,ダート,,右,,1000,曇,良,,11:35,11.0,,5,6,リキアイノボル,牡,4,55.0,大塚栄三,1:04.5,1,,,9.0,10.0,39.1,41.6,7.0,470.0,0.0,西,小野留嘉,高山幸雄,
19860201040211,198602010402,1986-08-10,1,2,函館,4,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,2,,4歳未勝利,,,ダート,,右,,1000,曇,良,,11:35,12.0,,8,11,ハイブリッジホープ,牡,4,55.0,根本康広,1:05.6,7,,,12.0,12.0,38.9,50.6,9.0,458.0,0.0,東,橋本輝雄,高橋修一,
19860201040311,198602010403,1986-08-10,1,2,函館,4,3歳新馬,,(馬齢),,,,(混),,,,,,,,,,,,,,,3,,3歳新馬,,,芝,,右,,1000,晴,良,,12:05,1.0,,8,11,トッピングガイ,牡,3,53.0,昆貢,0:59.1,,,,1.0,1.0,36.0,40.0,10.0,446.0,0.0,西,庄野穂積,朝見巌,480.0
19860201040306,198602010403,1986-08-10,1,2,函館,4,3歳新馬,,(馬齢),,,,(混),,,,,,,,,,,,,,,3,,3歳新馬,,,芝,,右,,1000,晴,良,,12:05,2.0,,6,6,サクラシルキー,牡,3,53.0,木藤隆行,0:59.2,3/4,,,2.0,2.0,35.9,5.0,2.0,470.0,-14.0,東,境勝太郎,さくらコマース,190.0
19860201040303,198602010403,1986-08-10,1,2,函館,4,3歳新馬,,(馬齢),,,,(混),,,,,,,,,,,,,,,3,,3歳新馬,,,芝,,右,,1000,晴,良,,12:05,3.0,,3,3,ダイカツグリン,牡,3,53.0,田面木博,0:59.6,2.1/2,,,4.0,3.0,36.0,5.4,3.0,424.0,0.0,東,相川勝敏,志賀泰吉,120.0
19860201040310,198602010403,1986-08-10,1,2,函館,4,3歳新馬,,(馬齢),,,,(混),,,,,,,,,,,,,,,3,,3歳新馬,,,芝,,右,,1000,晴,良,,12:05,4.0,,8,10,マチカネコンニチワ,牡,3,53.0,的場均,0:59.7,1/2,,,4.0,6.0,36.0,8.1,4.0,452.0,0.0,西,伊藤雄二,細川益男,72.0
19860201040305,198602010403,1986-08-10,1,2,函館,4,3歳新馬,,(馬齢),,,,(混),,,,,,,,,,,,,,,3,,3歳新馬,,,芝,,右,,1000,晴,良,,12:05,5.0,,5,5,ダイナビショップ,牝,3,53.0,杉浦宏昭,0:59.8,3/4,,,4.0,6.0,36.1,11.1,6.0,430.0,0.0,西,田中耕太,社台レースホース,48.0
19860201040307,198602010403,1986-08-10,1,2,函館,4,3歳新馬,,(馬齢),,,,(混),,,,,,,,,,,,,,,3,,3歳新馬,,,芝,,右,,1000,晴,良,,12:05,6.0,,6,7,ヤクモゴールド,牡,3,53.0,田所秀孝,0:59.8,アタマ,,,10.0,9.0,35.4,24.4,8.0,466.0,0.0,西,田所秀雄,山崎牧場,
19860201040301,198602010403,1986-08-10,1,2,函館,4,3歳新馬,,(馬齢),,,,(混),,,,,,,,,,,,,,,3,,3歳新馬,,,芝,,右,,1000,晴,良,,12:05,7.0,,1,1,アイアンリィフォー,牡,3,53.0,内山正博,1:00.0,1,,,4.0,3.0,36.4,8.4,5.0,454.0,0.0,西,小林稔,角田哲男,
19860201040304,198602010403,1986-08-10,1,2,函館,4,3歳新馬,,(馬齢),,,,(混),,,,,,,,,,,,,,,3,,3歳新馬,,,芝,,右,,1000,晴,良,,12:05,8.0,,4,4,ハヤキング,牡,3,53.0,大塚栄三,1:00.0,クビ,,,10.0,9.0,35.6,68.1,11.0,416.0,0.0,東,吉野勇,林守根,
19860201040302,198602010403,1986-08-10,1,2,函館,4,3歳新馬,,(馬齢),,,,(混),,,,,,,,,,,,,,,3,,3歳新馬,,,芝,,右,,1000,晴,良,,12:05,9.0,,2,2,リキサンルビー,牝,3,51.0,松永幹夫,1:00.3,1.3/4,,,8.0,6.0,36.4,32.9,9.0,432.0,0.0,西,二分久男,高橋力造,
19860201040309,198602010403,1986-08-10,1,2,函館,4,3歳新馬,,(馬齢),,,,(混),,,,,,,,,,,,,,,3,,3歳新馬,,,芝,,右,,1000,晴,良,,12:05,10.0,,7,9,レオテイオー,牡,3,53.0,柴田政人,1:01.4,7,,,9.0,11.0,37.3,2.4,1.0,478.0,0.0,東,奥平真治,田中竜雨,
19860201040308,198602010403,1986-08-10,1,2,函館,4,3歳新馬,,(馬齢),,,,(混),,,,,,,,,,,,,,,3,,3歳新馬,,,芝,,右,,1000,晴,良,,12:05,11.0,,7,8,タイガープリンス,牡,3,53.0,加賀武見,1:01.7,1.3/4,,,2.0,3.0,38.4,11.2,7.0,434.0,-4.0,東,阿部新生,穴澤正,
